股票代號,股票名稱,上市櫃產業,基本族群,主流/非主流,熱門族群1,熱門族群2,熱門族群3,熱門族群4,熱門族群5,備註
6271,同欣電,,低軌衛星,主流,低軌衛星,,,,,user_authorized_seed_20260530
6272,驊陞,,普通股_待補官方產業,非主流,,,,,,
6274,台燿,電子零組件業,電子零組件業,主流,PCB_CCL_ABF材料,,,,,user_authorized_seed_20260530
6275,元山,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6276,安鈦克,電腦及週邊設備業,電腦及週邊設備業,主流,,,,,,provisional_industry_mapping
6277,宏正,,普通股_待補官方產業,非主流,,,,,,
6278,台表科,,普通股_待補官方產業,非主流,,,,,,
6279,胡連,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6281,全國電,,普通股_待補官方產業,非主流,,,,,,
6282,康舒,,普通股_待補官方產業,非主流,,,,,,
6283,淳安,,普通股_待補官方產業,非主流,,,,,,
6284,佳邦,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6285,啟碁,通信網路業,通信網路業,主流,低軌衛星,網通交換器,軍工無人機,網通設備,,user_authorized_seed_20260530
6288,聯嘉,汽車工業,汽車工業,非主流,,,,,,
6290,良維,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6291,沛亨,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6292,迅德,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6294,智基,文化創意業,文化創意業,非主流,,,,,,
6405,悅城,,普通股_待補官方產業,非主流,,,,,,
6409,旭隼,,普通股_待補官方產業,非主流,,,,,,
6411,晶焱,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6412,群電,,電源_BBU,主流,電源_BBU,,,,,user_authorized_seed_20260530
6414,樺漢,,普通股_待補官方產業,非主流,,,,,,
6415,矽力*-KY,,普通股_待補官方產業,非主流,,,,,,
6416,瑞祺電通,,普通股_待補官方產業,非主流,,,,,,
6417,韋僑,通信網路業,通信網路業,主流,,,,,,provisional_industry_mapping
6418,詠昇,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6419,京晨科,光電業,光電業,主流,,,,,,provisional_industry_mapping
6423,億而得,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6425,易發,電機機械,電機機械,主流,,,,,,provisional_industry_mapping
6426,統新,,普通股_待補官方產業,非主流,,,,,,
6431,光麗-KY,,普通股_待補官方產業,非主流,,,,,,
6432,今展科,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6435,大中,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6438,迅得,,普通股_待補官方產業,非主流,,,,,,
6441,廣錠,電腦及週邊設備業,電腦及週邊設備業,主流,,,,,,provisional_industry_mapping
6442,光聖,,普通股_待補官方產業,非主流,,,,,,
6443,元晶,,普通股_待補官方產業,非主流,,,,,,
6446,藥華藥,,普通股_待補官方產業,非主流,,,,,,
6449,鈺邦,,被動元件,主流,被動元件,,,,,user_authorized_seed_20260530
6451,訊芯-KY,,普通股_待補官方產業,非主流,,,,,,
6456,GIS-KY,,普通股_待補官方產業,非主流,,,,,,
6461,益得,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6462,神盾,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6464,台數科,,普通股_待補官方產業,非主流,,,,,,
6465,威潤,通信網路業,通信網路業,主流,,,,,,provisional_industry_mapping
6469,大樹,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6470,宇智,通信網路業,通信網路業,主流,,,,,,provisional_industry_mapping
6472,保瑞,,普通股_待補官方產業,非主流,,,,,,
6474,華豫寧,電子通路業,電子通路業,主流,,,,,,provisional_industry_mapping
6477,安集,,普通股_待補官方產業,非主流,,,,,,
6482,弘煜科,文化創意業,文化創意業,非主流,,,,,,
6485,點序,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6486,互動,通信網路業,通信網路業,主流,,,,,,provisional_industry_mapping
6488,環球晶,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6491,晶碩,,普通股_待補官方產業,非主流,,,,,,
6492,生華科,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6494,九齊,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6496,科懋,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6498,久禾光,光電業,光電業,主流,,,,,,provisional_industry_mapping
6499,益安,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6504,南六,,普通股_待補官方產業,非主流,,,,,,
6505,台塑化,,普通股_待補官方產業,非主流,,,,,,
6506,雙邦,紡織纖維,紡織纖維,非主流,,,,,,provisional_industry_mapping
6508,惠光,農業科技,農業科技,非主流,,,,,,
6509,聚和,化學工業,化學工業,非主流,,,,,,provisional_industry_mapping
6510,精測,半導體業,半導體業,主流,半導體設備_CoWoS,,,,,user_authorized_seed_20260530
6512,啟發電,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
6515,穎崴,,普通股_待補官方產業,非主流,,,,,,
6516,勤崴國際,資訊服務業,資訊服務業,主流,,,,,,provisional_industry_mapping
6517,保勝光學,光電業,光電業,主流,,,,,,provisional_industry_mapping
6523,達爾膚,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6525,捷敏-KY,,普通股_待補官方產業,非主流,,,,,,
6526,達發,,普通股_待補官方產業,非主流,,,,,,
6527,明達醫,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6530,創威,通信網路業,通信網路業,主流,,,,,,provisional_industry_mapping
6531,愛普*,,矽智財,主流,矽智財,ASIC,,,,user_authorized_seed_20260530
6532,瑞耘,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6533,晶心科,,普通股_待補官方產業,非主流,,,,,,
6534,正瀚-創,,普通股_待補官方產業,非主流,,,,,,
6535,順藥,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6538,倉和,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6541,泰福-KY,,普通股_待補官方產業,非主流,,,,,,
6542,隆中,文化創意業,文化創意業,非主流,,,,,,
6546,正基,通信網路業,通信網路業,主流,,,,,,provisional_industry_mapping
6547,高端疫苗,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6548,長科*,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6550,北極星藥業-KY,,普通股_待補官方產業,非主流,,,,,,
6552,易華電,,普通股_待補官方產業,非主流,,,,,,
6556,勝品,光電業,光電業,主流,,,,,,provisional_industry_mapping
6558,興能高,,普通股_待補官方產業,非主流,,,,,,
6560,欣普羅,光電業,光電業,主流,,,,,,provisional_industry_mapping
6561,是方,通信網路業,通信網路業,主流,,,,,,provisional_industry_mapping
6568,宏觀,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6569,醫揚,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6570,維田,電腦及週邊設備業,電腦及週邊設備業,主流,,,,,,provisional_industry_mapping
6573,虹揚-KY,,普通股_待補官方產業,非主流,,,,,,
6574,霈方,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6576,逸達,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6577,勁豐,電腦及週邊設備業,電腦及週邊設備業,主流,,,,,,provisional_industry_mapping
6578,達邦蛋白,農業科技,農業科技,非主流,,,,,,
6579,研揚,,普通股_待補官方產業,非主流,,,,,,
6581,鋼聯,,普通股_待補官方產業,非主流,,,,,,
6582,申豐,,普通股_待補官方產業,非主流,,,,,,
6584,南俊國際,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6585,鼎基,,普通股_待補官方產業,非主流,,,,,,
6588,東典光電,通信網路業,通信網路業,主流,,,,,,provisional_industry_mapping
6589,台康生技,,普通股_待補官方產業,非主流,,,,,,
6590,普鴻,資訊服務業,資訊服務業,主流,,,,,,provisional_industry_mapping
6591,動力-KY,,普通股_待補官方產業,非主流,,,,,,
6592,和潤企業,,普通股_待補官方產業,非主流,,,,,,
6593,台灣銘板,資訊服務業,資訊服務業,主流,,,,,,provisional_industry_mapping
6596,寬宏藝術,文化創意業,文化創意業,非主流,,,,,,
6597,立誠,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6598,ABC-KY,,普通股_待補官方產業,非主流,,,,,,
6603,富強鑫,電機機械,電機機械,主流,,,,,,provisional_industry_mapping
6605,帝寶,,普通股_待補官方產業,非主流,,,,,,
6606,建德工業,,普通股_待補官方產業,非主流,,,,,,
6609,瀧澤科,電機機械,電機機械,主流,,,,,,provisional_industry_mapping
6612,奈米醫材,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6613,朋億*,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
6614,資拓宏宇,,普通股_待補官方產業,非主流,,,,,,
6615,慧智,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6616,特昇-KY,居家生活,居家生活,非主流,,,,,,
6617,共信-KY,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6620,漢達,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6624,萬年清,綠能環保,綠能環保,非主流,,,,,,
6625,必應,,普通股_待補官方產業,非主流,,,,,,
6629,泰金-KY,居家生活,居家生活,非主流,,,,,,
6637,醫影,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6640,均華,半導體業,半導體業,主流,半導體設備_CoWoS,,,,,user_authorized_seed_20260530
6641,基士德-KY,,普通股_待補官方產業,非主流,,,,,,
6642,富致,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6643,M31,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6645,金萬林-創,,普通股_待補官方產業,非主流,,,,,,
6649,台生材,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6651,全宇昕,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6654,天正國際,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
6655,科定,,普通股_待補官方產業,非主流,,,,,,
6657,華安,,普通股_待補官方產業,非主流,,,,,,
6658,聯策,,普通股_待補官方產業,非主流,,,,,,
6661,威健生技,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6662,樂斯科,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6664,群翊,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6666,羅麗芬-KY,,普通股_待補官方產業,非主流,,,,,,
6667,信紘科,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
6668,中揚光,,普通股_待補官方產業,非主流,,,,,,
6669,緯穎,,AI伺服器,主流,AI伺服器,,,,,user_authorized_seed_20260530
6670,復盛應用,,普通股_待補官方產業,非主流,,,,,,
6671,三能-KY,,普通股_待補官方產業,非主流,,,,,,
6672,騰輝電子-KY,,普通股_待補官方產業,非主流,,,,,,
6674,鋐寶科技,,普通股_待補官方產業,非主流,,,,,,
6679,鈺太,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6680,鑫創電子,電腦及週邊設備業,電腦及週邊設備業,主流,,,,,,provisional_industry_mapping
6683,雍智科技,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6684,安格,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6689,伊雲谷,,普通股_待補官方產業,非主流,,,,,,
6690,安碁資訊,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
6691,洋基工程,,普通股_待補官方產業,非主流,,,,,,
6692,進能服,綠能環保,綠能環保,非主流,,,,,,
6693,廣閎科,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6695,芯鼎,,普通股_待補官方產業,非主流,,,,,,
6697,東捷資訊,資訊服務業,資訊服務業,主流,,,,,,provisional_industry_mapping
6698,旭暉應材,,普通股_待補官方產業,非主流,,,,,,
6703,軒郁,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6706,惠特,,普通股_待補官方產業,非主流,,,,,,
6708,天擎,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6712,長聖,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6715,嘉基,,低軌衛星,主流,低軌衛星,,,,,user_authorized_seed_20260530
6716,應廣,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6719,力智,,普通股_待補官方產業,非主流,,,,,,
6720,久昌,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6721,信實,其他業,其他業,非主流,,,,,,
6722,輝創,,普通股_待補官方產業,非主流,,,,,,
6725,矽科宏晟,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
6727,亞泰金屬,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6728,上洋,居家生活,居家生活,非主流,,,,,,
6730,常廣,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6732,昇佳電子,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6733,博晟生醫,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6735,美達科技,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
6739,竹陞科技,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
6741,91APP*-KY,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
6742,澤米,,普通股_待補官方產業,非主流,,,,,,
6743,安普新,,普通股_待補官方產業,非主流,,,,,,
6747,亨泰光,生技醫療業,生技醫療業,非主流,,,,,,
6751,智聯服務,資訊服務業,資訊服務業,主流,,,,,,provisional_industry_mapping
6752,叡揚,資訊服務業,資訊服務業,主流,,,,,,provisional_industry_mapping
6753,龍德造船,,普通股_待補官方產業,非主流,,,,,,
6754,匯僑設計,,普通股_待補官方產業,非主流,,,,,,
6756,威鋒電子,,普通股_待補官方產業,非主流,,,,,,
6757,台灣虎航,,普通股_待補官方產業,非主流,,,,,,
6761,穩得,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6762,達亞,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6763,綠界科技*,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
6767,台微醫,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6768,志強-KY,,普通股_待補官方產業,非主流,,,,,,
6770,力積電,,普通股_待補官方產業,非主流,,,,,,
6771,平和環保-創,,普通股_待補官方產業,非主流,,,,,,
6776,展�眥篕�,,普通股_待補官方產業,非主流,,,,,,
6781,AES-KY,,普通股_待補官方產業,非主流,,,,,,
6782,視陽,,普通股_待補官方產業,非主流,,,,,,
6785,昱展新藥,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6788,華景電,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6789,采鈺,,普通股_待補官方產業,非主流,,,,,,
6790,永豐實,,普通股_待補官方產業,非主流,,,,,,
6791,虎門科技,資訊服務業,資訊服務業,主流,,,,,,provisional_industry_mapping
6792,詠業,,普通股_待補官方產業,非主流,,,,,,
6794,向榮生技,,普通股_待補官方產業,非主流,,,,,,
6796,晉弘,,普通股_待補官方產業,非主流,,,,,,
6799,來頡,,普通股_待補官方產業,非主流,,,,,,
6803,崑鼎,綠能環保,綠能環保,非主流,,,,,,
6804,明係,運動休閒,運動休閒,非主流,,,,,,
6805,富世達,,散熱液冷,主流,散熱液冷,機器人自動化,,,,user_authorized_seed_20260530
6806,森崴能源,,普通股_待補官方產業,非主流,,,,,,
6807,峰源-KY,,普通股_待補官方產業,非主流,,,,,,
6811,宏碁資訊,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
6821,聯寶,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6823,濾能,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6829,千附精密,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6830,汎銓,,普通股_待補官方產業,非主流,,,,,,
6831,邁科,,普通股_待補官方產業,非主流,,,,,,
6834,天二科技,,普通股_待補官方產業,非主流,,,,,,
6835,圓裕,,普通股_待補官方產業,非主流,,,,,,
6838,台新藥,,普通股_待補官方產業,非主流,,,,,,
6840,東研信超,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
6841,長佳智能,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6843,進典,電機機械,電機機械,主流,,,,,,provisional_industry_mapping
6844,諾貝兒,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6846,綠茵,食品工業,食品工業,非主流,,,,,,provisional_industry_mapping
6854,錼創科技-KY創,,普通股_待補官方產業,非主流,,,,,,
6855,數泓科,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
6856,鑫傳,文化創意業,文化創意業,非主流,,,,,,
6859,伯特光,光電業,光電業,主流,,,,,,provisional_industry_mapping
6861,睿生光電,,普通股_待補官方產業,非主流,,,,,,
6862,三集瑞-KY,電子零組件業,電子零組件業,主流,被動元件,電感,,,,user_confirmed_passive_component_theme
6863,永道-KY,,普通股_待補官方產業,非主流,,,,,,
6865,偉康科技,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
6869,雲豹能源,,普通股_待補官方產業,非主流,,,,,,
6870,騰雲,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
6872,浩宇生醫,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6873,泓德能源,,普通股_待補官方產業,非主流,,,,,,
6874,倍力,資訊服務業,資訊服務業,主流,,,,,,provisional_industry_mapping
6875,國邑*,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6877,鏵友益,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
6881,潤德,其他業,其他業,非主流,,,,,,
6884,海柏特,資訊服務業,資訊服務業,主流,,,,,,provisional_industry_mapping
6885,全福生技,,普通股_待補官方產業,非主流,,,,,,
6887,寶綠特-KY,,普通股_待補官方產業,非主流,,,,,,
6890,來億-KY,,普通股_待補官方產業,非主流,,,,,,
6894,衛司特,綠能環保,綠能環保,非主流,,,,,,
6895,宏碩系統,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6899,創為精密,光電業,光電業,主流,,,,,,provisional_industry_mapping
6901,鑽石投資,,普通股_待補官方產業,非主流,,,,,,
6902,GOGOLOOK,,普通股_待補官方產業,非主流,,,,,,
6903,巨漢,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
6904,伯鑫,其他業,其他業,非主流,,,,,,
6906,現觀科,,普通股_待補官方產業,非主流,,,,,,
6907,雅特力-KY,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6908,宏碁遊戲-創,,普通股_待補官方產業,非主流,,,,,,
6909,創控,,普通股_待補官方產業,非主流,,,,,,
6910,德鴻,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
6913,鴻呈,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6914,阜爾運通,,普通股_待補官方產業,非主流,,,,,,
6916,華凌,,普通股_待補官方產業,非主流,,,,,,
6918,愛派司,,普通股_待補官方產業,非主流,,,,,,
6919,康霈*,,普通股_待補官方產業,非主流,,,,,,
6921,嘉雨思-創,,普通股_待補官方產業,非主流,,,,,,
6922,宸曜,電腦及週邊設備業,電腦及週邊設備業,主流,機器人自動化,,,,,user_authorized_seed_20260530
6923,中台,,普通股_待補官方產業,非主流,,,,,,
6924,榮惠-KY創,,普通股_待補官方產業,非主流,,,,,,
6925,意藍,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
6928,攸泰科技,,普通股_待補官方產業,非主流,,,,,,
6929,佑全,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6931,青松健康,,普通股_待補官方產業,非主流,,,,,,
6933,AMAX-KY,,普通股_待補官方產業,非主流,,,,,,
6934,心誠鎂,,普通股_待補官方產業,非主流,,,,,,
6936,永鴻生技,,普通股_待補官方產業,非主流,,,,,,
6937,天虹,,普通股_待補官方產業,非主流,,,,,,
6944,兆聯實業,,普通股_待補官方產業,非主流,,,,,,
6945,圓祥生技,生技醫療業,生技醫療業,非主流,,,,,,provisional_industry_mapping
6949,沛爾生醫-創,,普通股_待補官方產業,非主流,,,,,,
6951,青新-創,,普通股_待補官方產業,非主流,,,,,,
6952,大武山,,普通股_待補官方產業,非主流,,,,,,
6953,家碩,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6955,邦睿生技-創,,普通股_待補官方產業,非主流,,,,,,
6957,裕慶-KY,,普通股_待補官方產業,非主流,,,,,,
6958,日盛台駿,,普通股_待補官方產業,非主流,,,,,,
6961,旅天下,觀光餐旅,觀光餐旅,非主流,,,,,,provisional_industry_mapping
6962,奕力-KY,,普通股_待補官方產業,非主流,,,,,,
6965,中傑-KY,,普通股_待補官方產業,非主流,,,,,,
6967,汎瑋材料,電子零組件業,電子零組件業,主流,,,,,,provisional_industry_mapping
6968,萬達寵物,居家生活,居家生活,非主流,,,,,,
6969,成信實業*-創,,普通股_待補官方產業,非主流,,,,,,
6971,惠民實業,綠能環保,綠能環保,非主流,,,,,,
6982,大井泵浦,電機機械,電機機械,主流,,,,,,provisional_industry_mapping
6983,華洋精機,其他電子業,其他電子業,主流,,,,,,provisional_industry_mapping
6988,威力暘-創,,普通股_待補官方產業,非主流,,,,,,
6994,富威電力,,普通股_待補官方產業,非主流,,,,,,
6996,力領科技,半導體業,半導體業,主流,,,,,,provisional_industry_mapping
6997,博弘,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
7000,系統電永豐58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7001,華景電統一61購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7002,鏵友益統一6A購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7003,系微凱基57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7004,聖暉*兆豐56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7005,原相元大5A購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7006,營邦統一6A購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7007,竑騰統一5C購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7008,力旺統一6A購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7009,閎康兆豐56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7010,營邦元大5A購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7011,擎亞元大56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7012,三聯群益59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7013,中光電凱基5A購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7014,M31元富56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7015,閎康國票56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7016,訊聯統一6B購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7017,神盾永豐56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7018,聖暉*國票56購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7019,金益鼎群益56購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7020,新應材凱基57購03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7021,立碁凱基58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7022,華電網元大56購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7023,新普國票57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7024,高技元大59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7025,FH中5G元大58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7026,高技凱基57購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7027,宜鼎凱基58購03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7028,榮剛永豐57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7029,順達永豐57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7030,台燿永豐57購03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7031,雙鴻國泰57購03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7032,雙鴻群益57購04,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7033,順達元富61購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7034,台星科群益59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7035,世禾國票59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7036,宜鼎群益58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7037,鉅橡群益57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7038,佶優國票58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7039,金益鼎凱基57購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7040,信昌電統一64購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7041,璟德永豐57購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7042,聖暉*統一67購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7043,廣運元大57購03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7044,精材元大61購03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7045,合晶元大57購06,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7046,中美晶元大58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7047,信驊群益58購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7048,長科*統一61購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7049,凡甲國泰59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7050,精測統一64購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7051,凡甲國票59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7052,富喬凱基58購04,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7053,穩懋統一62購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7054,信昌電永豐59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7055,雙鴻元大61購07,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7056,新復興凱基5B購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7057,雙鴻元富59購04,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7058,巨漢凱基59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7059,閎康群益5B購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7060,旺矽富邦5B購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7061,雙鴻元大59購15,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7062,M31元大59購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7063,原相國票59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7064,博智群益69購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7065,弘塑凱基59購07,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7066,立碁元富59購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7067,立碁統一63購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7068,宜特凱基59購06,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7069,均豪群益62購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7070,倚強群益5A購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7071,華景電統一65購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7072,台燿元大61購06,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7073,勤凱元大5A購03,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7074,矽科元大61購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7075,蜜望實統一74購02,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7076,意德士統一65購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
7077,家登凱基5A購01,權證/衍生商品,權證/衍生商品,非主流,,,,,,
