出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
1150911,11508,7770,君曜,半導體業,25214,22806,45998,10.558624923265807,-45.18457324231488,171418,337657,-49.23309749242575,-
1150911,11508,7772,耀穎,半導體業,39167,29001,25400,35.053963656425644,54.2007874015748,258308,275156,-6.123072002791144,消費型電子需求增加
1150911,11508,7777,能率亞洲,其他,-51703,-61900,59178,16.47334410339257,-187.36861671567135,65265,92491,-29.436377593495582,營業收入為投資標的之評價損益(含已實現及未實現)，投資標的的股數及公允價值變動情形，請參考本公司網站投資人專區/財務資訊。
1150911,11508,7782,光速火箭,居家生活,67103,59597,63040,12.594593687601725,6.44511421319797,479489,459347,4.384920332559045,-
1150911,11508,7792,安葆,其他電子業,678719,617274,404682,9.954250462517455,67.71662688234218,4472038,3679177,21.549955329683787,本月增減達百分比50%以上，係因本月投入進行的專案較去年同期增加所致。
1150911,11508,7794,宏碁智新,居家生活,167741,135765,82720,23.552461974735756,102.78167311411993,903400,631042,43.16004323008611,主係印度子公司收入大幅增加所致。
1150911,11508,7805,威聯通,數位雲端,553328,584171,463992,-5.279789650633119,19.253780237590302,4587228,4074582,12.581560513446533,-
1150911,11508,7810,捷創科技,半導體業,77273,83863,35155,-7.858054207457401,119.80657090029868,579288,323311,79.17361302275518,本月營收及本年累計營收較去年同期增加50%以上之原因，主要係各產品線銷售較去年同期成長所致。
1150911,11508,7811,民盛,運動休閒,222909,264948,228529,-15.866887087277503,-2.4592064902047444,1891206,1984947,-4.7225946083195165,-
1150911,11508,7814,海昌生技,生技醫療業,7149,13686,6344,-47.76413853572994,12.689155107187894,69072,47334,45.92470528584104,主係客戶需求增加所致
1150911,11508,7819,精誠金融,資訊服務業,24166,24702,33194,-2.1698647882762527,-27.197686328854612,240148,366489,-34.47334026396427,-
1150911,11508,7820,立盈,綠能環保,33168,33772,27415,-1.7884638161790833,20.984862301659675,272526,188982,44.2073848303013,-
1150911,11508,7825,和亞智慧,其他電子業,20507,20112,35292,1.9640015910898965,-41.893346934149385,180556,258894,-30.258715922346596,-
1150911,11508,7828,創新服務,半導體業,157044,129614,53757,21.162837347817366,192.1368379931916,798121,244669,226.2043822470358,"本月及累計營收成長顯著,主係終端需求強勁帶動設備出貨量提升。目前訂單能見度良好,後續將依時程持續交付,營運動能維持成長趨勢"
1150911,11508,7839,達人網,數位雲端,15869,15539,14714,2.123688783061973,7.849666983824928,121150,115733,4.6806010385974615,-
1150911,11508,7842,天能綠電,綠能環保,320022,318783,186556,0.38866564402744186,71.54205707669547,2314417,1448449,59.7858813116651,本月及本年累計營收增加，主要係因售電業務成長所致。
1150911,11508,8024,佑華,半導體業,18617,16239,11291,14.643758852146068,64.88353555929501,139710,110452,26.489334733639954,本月營收較去年同期增加，主係客戶需求增加。
1150911,11508,8027,鈦昇,電機機械,152884,189408,111357,-19.283240412231795,37.29177330567454,1351686,917305,47.354042548552556,-
1150911,11508,8032,光菱,電子通路業,435297,487964,303072,-10.793214253510504,43.628246753246756,3400535,2317173,46.75360881556966,註：本月(年)新台幣(累計)營業收入淨額=本月(年)功能性貨幣(累計)營業收入淨額x本月(年累計)換算匯率
1150911,11508,8034,榮群,通信網路業,83363,22804,84204,265.5630591124364,-0.9987649042800817,229696,358056,-35.84914091650468,-
1150911,11508,8038,長園科,電子零組件業,41171,48859,69617,-15.73507439775681,-40.86070930950773,435325,341668,27.41169790556915,無
1150911,11508,8040,九暘,半導體業,86725,83887,56271,3.383122533884869,54.12023955501057,602690,447061,34.811580522568505,營收較去年同期成長逾50%，主係訂單增加所致。
1150911,11508,8042,金山電,電子零組件業,482033,436935,347406,10.321443692997814,38.75206530687438,3290370,2413094,36.35482082339105,-
1150911,11508,8043,蜜望實,電子零組件業,621856,762588,402551,-18.454525903895682,54.47881138042136,5050721,3141966,60.75033911888289,"客戶需求增加,致使銷貨收入增加"
1150911,11508,8044,網家,數位雲端,3044442,2973775,2735121,2.3763398374120435,11.309225441945713,24971445,22971196,8.70763977635296,-
1150911,11508,8047,星雲,其他電子業,85439,87002,25746,-1.7965104250477,231.85349180455216,432334,286892,50.695732191904966,主係新增合併個體-天良
1150911,11508,8048,德勝,通信網路業,102593,123568,87581,-16.974459406966204,17.140704033979972,869718,641073,35.66598499702842,-
1150911,11508,8049,晶采,光電業,125884,109720,106426,14.732045205978855,18.283126303722774,882161,860716,2.491530307325529,-
1150911,11508,8050,廣積,電腦及週邊設備業,693351,515336,356520,34.54348231057019,94.47744867048132,4544896,3864015,17.621075487543397,廣積客戶出貨增加去年增加所致
1150911,11508,8054,安國,半導體業,683183,633047,265367,7.9197911055577235,157.4483639638689,4205482,1595931,163.51277091553456,主係訂單陸續於本月出貨所致。
1150911,11508,8059,凱碩,通信網路業,659239,891953,1228441,-26.090388170677155,-46.3353144351255,6411046,3731426,71.81222406661689,新增子公司合併營收
1150911,11508,8064,東捷,光電業,145707,143680,257873,1.4107739420935412,-43.496604917924714,1517010,1530969,-0.9117754833703361,-
1150911,11508,8066,來思達,居家生活,410129,360345,367072,13.815648892034023,11.729851364309999,2802499,3002870,-6.672649831661044,-
1150911,11508,8067,志旭,電子通路業,8239,6751,9174,22.04117908458006,-10.191846522781775,60350,74085,-18.539515421475333,-
1150911,11508,8068,全達,電子通路業,105034,112884,59429,-6.954041316749938,76.73862928873109,910187,510265,78.37535398273447,新增子公司營收
1150911,11508,8069,元太,光電業,3446142,2876431,3336337,19.80617647355351,3.2911843138148216,25172156,25917590,-2.8761701994668485,-
1150911,11508,8071,能率網通,電子零組件業,207763,220002,161564,-5.563131244261416,28.59486024114283,1573845,1299482,21.11325897549947,-
1150911,11508,8074,鉅橡,電子零組件業,136193,140180,118679,-2.8442003138821517,14.757454983611254,1060119,866759,22.3083925289498,-
1150911,11508,8076,伍豐,電腦及週邊設備業,232539,253776,103590,-8.368403631549082,124.4801621778164,1835851,1184050,55.048435454583846,國外彩票機專案出貨
1150911,11508,8077,洛碁,觀光餐旅,83667,81297,86079,2.915236724602384,-2.802077161677064,702572,685776,2.4491962390051563,-
1150911,11508,8080,泰霖,建材營造,10570,6093,15176,73.4777613655014,-30.350553505535057,62833,142585,-55.932952274082126,減少土方工程營收
1150911,11508,8083,瑞穎,電機機械,110464,132076,104909,-16.363305975347526,5.295065247023611,1009835,988794,2.127945760188674,-
1150911,11508,8084,巨虹,電子通路業,87780,64916,35809,35.22090085649147,145.133904884247,434896,381225,14.078562528690407,本月記憶體產品訂單需求持續升溫，帶動相關產品出貨增加
1150911,11508,8085,福華,其他電子業,43758,52868,50172,-17.231595672240296,-12.784022961014111,416843,423504,-1.5728304809399676,-
1150911,11508,8086,宏捷科,半導體業,421572,418583,374538,0.7140758224772625,12.557871297438444,3360912,2474283,35.833774875388144,-
1150911,11508,8087,麗升能源,綠能環保,28629,27557,26195,3.8901186631345936,9.291849589616339,541914,166918,224.65881450772235,本年累計營收較去年同期增加，主要係因本度EPC工程案件依進度認列收入所致。
1150911,11508,8088,品安,半導體業,230574,216457,133329,6.521849605233372,72.93612042391378,1323264,886847,49.209953915387885,係因DRAM IC 報價上漲所致
1150911,11508,8089,康全電訊,通信網路業,58933,23607,34927,149.6420553225738,68.73192658974432,291932,639355,-54.339607886072685,配合客戶出貨時程
1150911,11508,8091,翔名,半導體業,304207,333375,177359,-8.749306336707912,71.52047541991102,2178911,1380717,57.81010880578714,主係客戶需求增加。
1150911,11508,8092,建暐,其他電子業,30702,36423,40340,-15.707108145951734,-23.891918691125433,210482,235644,-10.67797185585035,-
1150911,11508,8093,保銳,電子零組件業,22589,23222,10779,-2.725863405391439,109.56489470266258,174078,117001,48.78334373210485,大陸內陸銷售增加所致
1150911,11508,8096,擎亞,電子通路業,7264099,10407626,1965621,-30.20407343615153,269.5574579229668,45161685,24998502,80.65756500129488,因伺服器記憶體出貨量增加，致使營收較去年同期成長
1150911,11508,8097,常珵,通信網路業,10547,16263,3648,-35.14726680194306,189.1173245614035,185108,212550,-12.910844507174783,客戶依銷售情形調整訂單
1150911,11508,8099,大世科,資訊服務業,721010,387394,982294,86.11800905538031,-26.599368417194853,3633796,3174298,14.475578537364797,-
1150911,11508,8102,傑霖科技,半導體業,35243,44085,32135,-20.056708631053645,9.671697526061926,304100,295860,2.785101061312783,-
1150911,11508,8107,大億金茂,電機機械,56266,60099,74875,-6.377809946920914,-24.853422370617697,460519,676230,-31.899058012806293,-
1150911,11508,8109,博大,電子零組件業,227249,211593,145565,7.399110556587411,56.11513756740975,1463093,1119416,30.70145504441602,全球客戶出貨需求強勁，各領域產品皆呈現穩定成長
1150911,11508,8111,立碁,光電業,67774,60729,74316,11.600717943651304,-8.802949566715109,529461,563868,-6.101960033199259,-
1150911,11508,8121,越峰,電子零組件業,305960,313384,243295,-2.368978633242284,25.756797303684827,2364144,1928058,22.6178880510856,-
1150911,11508,8147,正淩,電子零組件業,229772,188823,117241,21.68644709595759,95.98263406146314,1401698,1086606,28.99781521545068,主要受惠AI應用需求成長，致使營業收入較去年同期增加
1150911,11508,8155,博智,電子零組件業,560984,557144,415122,0.6892293554269632,35.13714040691652,4248048,3133051,35.58821736384119,-
1150911,11508,8171,天宇,綠能環保,79895,80034,11727,-0.17367618762026138,581.2910377760724,395442,173367,128.09531225665785,本月及本年累計營收較去年同期增加主要係太陽能及儲能工程收入增加所致
1150911,11508,8176,智捷,通信網路業,25399,34151,6652,-25.627360838628444,281.82501503307276,225918,249809,-9.563706671897329,係去年同期受訂單遞延與配合客戶調整其出貨頻率之影響，使得營收今年較去年同期增加。
1150911,11508,8182,加高,電子零組件業,262918,262364,231269,0.21115701849339086,13.684929670643276,1929455,1846416,4.497307215708703,-
1150911,11508,8183,精星,其他電子業,918759,855049,588702,7.451034969925701,56.06520786408064,5841187,4413343,32.352889861495015,"8月合併營收9.19億,較7月增7.45%,與去年8月比增56.07%,係因新能源車用產品需求成長所致。"
1150911,11508,8227,巨有科技,半導體業,149751,131133,105274,14.197799180984191,42.2487983737675,1263485,729609,73.17289123352371,主要係本期量產收入增加所致。
1150911,11508,8234,新漢,電腦及週邊設備業,612237,751899,413798,-18.574569190808873,47.955524192963715,4187426,3978068,5.26280596510668,-
1150911,11508,8240,華宏,光電業,527855,570992,603889,-7.554746826575504,-12.590724454328527,4351193,4844276,-10.178672726326907,-
1150911,11508,8255,朋程,電機機械,643041,666048,614720,-3.454255549149611,4.607138209266007,5377834,5552579,-3.147096151175877,-
1150911,11508,8272,全景軟體,資訊服務業,33944,27364,37149,24.046192077181697,-8.627419311421573,261685,266739,-1.8947360528456656,-
1150911,11508,8277,商丞,半導體業,11734,10629,14450,10.396086179320726,-18.79584775086505,78754,185099,-57.45303864418501,前端客戶需求減少
1150911,11508,8279,生展,生技醫療業,178706,178054,177697,0.36618104619946756,0.5678205034412511,1366834,1438192,-4.961646289229811,-
1150911,11508,8284,三竹,資訊服務業,297833,296382,244655,0.48957089161959905,21.735913837853303,2156586,1898728,13.58056551543981,-
1150911,11508,8289,泰藝,電子零組件業,214038,217251,128053,-1.478934504329094,67.14797779044615,1385028,1172037,18.172719803214402,客戶需求增加，致本月營收較去年同期增加達50%以上
1150911,11508,8291,尚茂,電子零組件業,209,271,756,-22.878228782287824,-72.35449735449735,3030,1695,78.76106194690266,2026 年 8 月營收較去年同期減少，主係訂單減少所致。
1150911,11508,8299,群聯,半導體業,28275661,27161687,5933811,4.101269556636891,376.5177219159828,164292557,43350155,278.98954917231555,係總出貨量及均價增加
1150911,11508,8342,益張,其他,144290,141198,136693,2.189832717177297,5.557709612050361,1104477,1062421,3.958506091276434,-
1150911,11508,8349,恒耀國際,鋼鐵工業,997885,1004144,890262,-0.6233169744578467,12.08891315140936,7888467,7397632,6.635028614562065,-
1150911,11508,8354,冠好,其他,47154,55095,50721,-14.41328614211816,-7.0325900514579756,443786,425860,4.209364579908891,-
1150911,11508,8358,金居,電子零組件業,1056242,1008644,661352,4.719008887179223,59.709504167221084,7401876,5041339,46.82361174283261,"本月營收較去年同期增加,係需求增加及優化產品組合所致"
1150911,11508,8383,千附,半導體業,511579,496334,294688,3.071520387481011,73.60021446411119,3422140,2132512,60.474595219159376,本月營業收入較去年同期增加73.60%，主要係精密零組件收入及工程收入增加
1150911,11508,8390,金益鼎,綠能環保,488730,547848,327043,-10.790949314408376,49.43906458783707,4386268,3046230,43.99004671347863,-
1150911,11508,8401,白紗科,其他,131268,130194,133802,0.8249228075026499,-1.8938431413581263,1031410,994304,3.731856655509784,-
1150911,11508,8403,盛弘,生技醫療業,397936,412183,366437,-3.456474430046848,8.596020598356606,3072583,2863303,7.30904134141584,-
1150911,11508,8409,商之器,生技醫療業,20966,15026,15065,39.53147877013177,39.1702621971457,123348,91238,35.19366930445648,-
1150911,11508,8410,森田,電腦及週邊設備業,57841,81756,97916,-29.251675717990118,-40.92793823277095,572502,765049,-25.167930420143023,-
1150911,11508,8415,大國鋼,鋼鐵工業,2601881,2666400,1883875,-2.4197044704470447,38.11325061376153,19341692,15674278,23.397658252584264,-
1150911,11508,8416,實威,資訊服務業,177223,137452,140666,28.934464394843292,25.98851179389476,1158947,1022294,13.367289644661907,-
1150911,11508,8421,旭源,其他,121465,119474,96786,1.6664713661549793,25.498522513586675,907813,775984,16.988623476772716,-
1150911,11508,8423,保綠-KY,綠能環保,36114,35438,30876,1.9075568598679384,16.964632724446172,284299,252283,12.690510260302913,-
1150911,11508,8424,惠普,建材營造,88801,84895,82609,4.600977678308499,7.495551332179303,721117,728066,-0.9544464375482442,-
1150911,11508,8426,紅木-KY,其他,198309,273465,280399,-27.4828588667654,-29.27613864528761,1561194,1638490,-4.717514296700011,-
1150911,11508,8431,匯鑽科,其他電子業,87357,81846,100884,6.733377318378418,-13.40846913286547,624166,695396,-10.24308451587297,-
1150911,11508,8432,東生華,生技醫療業,124789,106976,95346,16.651398444510917,30.880162775575272,848270,736281,15.210089626107424,-
1150911,11508,8433,弘帆,居家生活,291364,330833,302231,-11.930188342759035,-3.595594098553755,2376218,2152882,10.373815192843825,-
1150911,11508,8435,鉅邁,其他,55612,63165,51354,-11.95757143987968,8.291467071698408,444518,398904,11.434831438140504,-
1150911,11508,8436,大江,生技醫療業,545596,513329,534650,6.285832282999792,2.0473206770784627,4413086,4502415,-1.9840241292728458,-
1150911,11508,8437,大地-KY,其他,15642,18595,11122,-15.88061306802904,40.640172630821795,131968,138205,-4.512861329184907,-
1150911,11508,8440,綠電,綠能環保,92816,98519,81515,-5.788731107705113,13.863706066368152,637290,645755,-1.3108686731035764,-
1150911,11508,8444,綠河-KY,其他,109022,94396,262724,15.49430060595788,-58.50322010931624,1012774,2467546,-58.956226145328195,由於去年平均售價偏低，為避免損失擴大，公司採取選擇性接單，使銷售量下降，但平均售價因此有所提升，待售價穩定將增加銷售量。
1150911,11508,8446,華研,文化創意業,146623,85752,86637,70.98493329601642,69.23831619285063,849299,680594,24.787905858705777,主要係本月演藝經紀收入較去年同期增加所致
1150911,11508,8450,霹靂,文化創意業,14076,13944,20800,0.9466437177280551,-32.32692307692308,209522,152162,37.69666539609101,-
1150911,11508,8455,大拓-KY,其他電子業,100725,108143,81742,-6.8594361169932405,23.22306770081476,841042,776740,8.278445811983417,-
1150911,11508,8472,納維康,數位雲端,55646,48131,25145,15.613637780224803,121.30045734738516,352519,291726,20.839075022452576,商品銷貨增加，故本月銷貨收入增加
1150911,11508,8477,創業家,數位雲端,24510,27126,25474,-9.64388409643884,-3.7842506084635312,273033,312083,-12.512696942800472,-
1150911,11508,8489,三貝德,其他,167552,163735,126398,2.331205911991938,32.55905947878922,1299487,864535,50.31051374438282,"主要係114年10月取得弋果文化股權。該公司及其子公司本月營收為49,544千元，併入本期營收後，與去年同期比較成長達32.56%。"
1150911,11508,8905,裕國,其他,204525,196152,183247,4.268628410620336,11.611649849656475,1507888,1324039,13.885467119926226,-
1150911,11508,8906,花王,其他,17305,16012,17905,8.075193604796402,-3.351019268360793,134045,135535,-1.0993470321319216,-
1150911,11508,8908,欣雄,油電燃氣業,1024179,883594,823086,15.910587894440207,24.431590380592066,7169566,7049803,1.6988134278362104,-
1150911,11508,8916,光隆,其他,842764,902934,591662,-6.6638314649797215,42.44010938677826,5467266,5557759,-1.6282282121265064,-
1150911,11508,8917,欣泰,油電燃氣業,259568,237385,234726,9.344735345535733,10.583403628059951,2041709,2099716,-2.7626117055830406,-
1150911,11508,8921,沈氏,其他,54956,58467,49922,-6.005096892264012,10.083730619766836,420438,393075,6.961266933791261,-
1150911,11508,8923,時報,文化創意業,30927,33306,24329,-7.142857142857143,27.1198980640388,300037,291161,3.0484852023450943,-
1150911,11508,8924,大田,運動休閒,293119,261459,485769,12.108973108594464,-39.65876785056272,2570640,2794049,-7.995886972633622,-
1150911,11508,8927,北基,油電燃氣業,921391,838011,762906,9.949750062946668,20.77385680542557,9396422,6590665,42.57168282715022,-
1150911,11508,8928,鉅明,運動休閒,141919,304158,181415,-53.34036915024428,-21.77107736405479,1816627,2103383,-13.633085367714772,-
1150911,11508,8929,富堡,其他,53177,49890,54846,6.588494688314292,-3.043066039455931,455410,460926,-1.1967213826080543,-
1150911,11508,8930,青鋼,鋼鐵工業,106959,112315,118291,-4.768730801762899,-9.579765155421798,928220,970576,-4.364006528082293,-
1150911,11508,8931,大汽電,油電燃氣業,313813,304339,227140,3.112975990589441,38.158404508232806,1922582,1688726,13.848072452250987,-
1150911,11508,8932,智通*,數位雲端,206275,192123,182933,7.3661144162854,12.75986290062482,1689473,1508838,11.97179551416388,-
1150911,11508,8933,愛地雅,運動休閒,276545,307950,145122,-10.19808410456243,90.56035611416601,1755690,1769059,-0.7557125002614384,客戶訂單增加。
1150911,11508,8935,邦泰,其他,35871,31609,43578,13.483501534373122,-17.68552939556657,315265,359944,-12.412764207765653,-
1150911,11508,8936,國統,其他,556411,534947,495270,4.012360102963471,12.344983544329356,4409358,3764401,17.133057822479593,-
1150911,11508,8937,合騏*,其他,77680,7783,5168,898.0727226005397,1403.095975232198,488985,48964,898.6622824932604,合併子公司營利挹注營收
1150911,11508,8938,明安,運動休閒,1015880,1093307,862351,-7.081908375232208,17.803539394051842,9396739,9691386,-3.0402978480064666,-
1150911,11508,8941,關中,居家生活,256427,247963,251381,3.4134124849271865,2.007311610662699,2066306,1964316,5.192138128488492,-
1150911,11508,8942,森鉅,其他,296719,290660,201004,2.084566159774307,47.618455354122304,1931194,3012265,-35.888973911657835,-
1150911,11508,9949,琉園,文化創意業,13038,9338,11329,39.62304562004712,15.085179627504633,93284,86463,7.888923585811272,-
1150911,11508,9950,萬國通,塑膠工業,209987,161965,176348,29.649615657703826,19.07535101050196,1413806,1526645,-7.391305771806805,-
1150911,11508,9951,皇田,電機機械,479604,536321,496274,-10.575196570710451,-3.359031502758557,4266595,4042115,5.553528289026908,-
1150911,11508,9960,邁達康,運動休閒,47721,46662,52571,2.2695126655522695,-9.225618687108863,449283,426287,5.394487751209866,-
1150911,11508,9962,有益,鋼鐵工業,161658,187849,120581,-13.942581541557315,34.06589761239333,1253249,1375086,-8.86031855462131,-
