path,artifact_type,owner_lane,producer,known_consumers,referenced_by_scripts,referenced_by_docs,referenced_by_workflows,referenced_by_validators,latest_modified_date,tracked_in_git,classification,recommended_action,delete_risk,notes
output/latest/company_industry_snapshot_latest.csv,csv,daily_production,scripts/build_stock_theme_taxonomy.py,.github/workflows/daily_full_pipeline.yml;config/repo_file_lifecycle_inventory.csv;config/report_artifact_lineage.csv;config/runtime_file_lineage_contract.csv;scripts/build_stock_theme_taxonomy.py;scripts/validate_stock_theme_taxonomy.py,scripts/build_stock_theme_taxonomy.py;scripts/validate_stock_theme_taxonomy.py,,.github/workflows/daily_full_pipeline.yml,scripts/validate_stock_theme_taxonomy.py,2026-06-19,true,validator_necessary,keep,high,classification_only_no_move_no_delete
output/latest/current_holdings_pattern_latest.csv,csv,daily_production,unknown,.github/workflows/current_holdings_pattern.yml;config/repo_production_inventory.csv;output/latest/current_holdings_pattern_latest.md,,output/latest/current_holdings_pattern_latest.md,.github/workflows/current_holdings_pattern.yml,,2026-05-28,true,pipeline_necessary,keep,high,classification_only_no_move_no_delete
output/latest/current_holdings_pattern_latest.md,md,daily_production,unknown,.github/workflows/current_holdings_pattern.yml,,,.github/workflows/current_holdings_pattern.yml,,2026-05-28,true,pipeline_necessary,keep,high,classification_only_no_move_no_delete
output/latest/daily_candidate_frontpage_unique_latest.csv,csv,daily_production,unknown,.github/workflows/daily_full_pipeline.yml;docs/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;docs/latest/chatgpt_indicator_usage_guide_latest.md;output/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;output/latest/chatgpt_indicator_usage_guide_latest.md;scripts/build_chatgpt_indicator_usage_guide.py,scripts/build_chatgpt_indicator_usage_guide.py,docs/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;docs/latest/chatgpt_indicator_usage_guide_latest.md;output/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;output/latest/chatgpt_indicator_usage_guide_latest.md,.github/workflows/daily_full_pipeline.yml,,2026-06-19,true,docs_raw_link_necessary,keep,high,classification_only_no_move_no_delete
output/latest/daily_candidate_frontpage_unique_latest.md,md,daily_production,unknown,.github/workflows/daily_full_pipeline.yml,,,.github/workflows/daily_full_pipeline.yml,,2026-06-19,true,pipeline_necessary,keep,high,classification_only_no_move_no_delete
output/latest/daily_candidate_group_rotation_latest.csv,csv,daily_production,unknown,.github/workflows/daily_full_pipeline.yml;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_indicator_usage_guide_latest.md;output/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;...(+5),scripts/build_chatgpt_indicator_usage_guide.py,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_indicator_usage_guide_latest.md;output/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_indicator_usage_guide_latest.md;output/latest/report_publish_check_latest.json,.github/workflows/daily_full_pipeline.yml,,2026-06-19,true,docs_raw_link_necessary,keep,high,classification_only_no_move_no_delete
output/latest/daily_candidate_group_rotation_latest.md,md,daily_production,unknown,.github/workflows/daily_full_pipeline.yml;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json,,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json,.github/workflows/daily_full_pipeline.yml,,2026-06-19,true,docs_raw_link_necessary,keep,high,classification_only_no_move_no_delete
output/latest/daily_candidate_model_layer_packet_latest.md,md,daily_production,unknown,.github/workflows/daily_full_pipeline.yml;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;docs/latest/chatgpt_indicator_usage_guide_latest.md;...(+9),scripts/build_chatgpt_indicator_usage_guide.py,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;docs/latest/chatgpt_indicator_usage_guide_latest.md;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_daily_report_packet_latest.txt;output/latest/chatgpt_daily_report_packet_manifest.json;output/latest/chatgpt_indicator_usage_guide_latest.md;output/latest/report_publish_check_latest.json,.github/workflows/daily_full_pipeline.yml,,2026-06-19,true,packet_manifest_necessary,keep,high,classification_only_no_move_no_delete
output/latest/daily_candidate_model_layer_validation_latest.md,md,daily_production,unknown,.github/workflows/daily_full_pipeline.yml;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json,,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json,.github/workflows/daily_full_pipeline.yml,,2026-06-19,true,docs_raw_link_necessary,keep,high,classification_only_no_move_no_delete
output/latest/daily_candidate_model_parameters_latest.csv,csv,daily_production,unknown,.github/workflows/daily_full_pipeline.yml;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;...(+4),,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_daily_report_packet_latest.txt;output/latest/chatgpt_daily_report_packet_manifest.json;output/latest/report_publish_check_latest.json,.github/workflows/daily_full_pipeline.yml,,2026-06-15,true,packet_manifest_necessary,keep,high,classification_only_no_move_no_delete
output/latest/daily_candidate_model_parameters_latest.md,md,daily_production,unknown,.github/workflows/daily_full_pipeline.yml;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;...(+4),,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_daily_report_packet_latest.txt;output/latest/chatgpt_daily_report_packet_manifest.json;output/latest/report_publish_check_latest.json,.github/workflows/daily_full_pipeline.yml,,2026-06-19,true,packet_manifest_necessary,keep,high,classification_only_no_move_no_delete
output/latest/daily_candidate_model_selection_audit_latest.md,md,daily_production,unknown,.github/workflows/daily_full_pipeline.yml,,,.github/workflows/daily_full_pipeline.yml,,2026-06-19,true,pipeline_necessary,keep,high,classification_only_no_move_no_delete
output/latest/daily_candidate_model_signals_for_report_latest.csv,csv,daily_production,build_chatgpt_daily_report_packet.py;build_daily_market_report_artifacts.py;scripts/build_daily_candidate_model_layer.py;scripts/build_daily_volume_breakout_operation_section.py,.github/workflows/daily_full_pipeline.yml;build_chatgpt_daily_report_packet.py;build_daily_market_report_artifacts.py;config/repo_file_lifecycle_inventory.csv;config/report_artifact_lineage.csv;config/runtime_file_lineage_contract.csv;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;...(+26),build_chatgpt_daily_report_packet.py;build_daily_market_report_artifacts.py;scripts/build_chatgpt_indicator_usage_guide.py;scripts/build_daily_candidate_model_layer.py;scripts/build_daily_volume_breakout_operation_section.py;scripts/validate_chatgpt_side_pdf_contract.py;scripts/validate_daily_candidate_model_layer.py;scripts/validate_daily_price_history_continuity.py;scripts/validate_daily_volume_breakout_operation_section.py;scripts/validate_pdf_production_inventory.py;scripts/validate_repo_semantic_integrity.py;tests/test_daily_published_snapshot_ranking_backtest.py;tests/test_repo_semantic_integrity.py,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;docs/latest/chatgpt_indicator_usage_guide_latest.md;docs/specs/daily_volume_breakout_operation_section_contract.md;docs/specs/volume_breakout_operation_scoring_work_objective_20260618.md;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/CHATGPT_INDICATOR_USAGE_GUIDE.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_daily_report_packet_latest.txt;output/latest/chatgpt_daily_report_packet_manifest.json;output/latest/chatgpt_indicator_usage_guide_latest.md;output/latest/report_publish_check_latest.json,.github/workflows/daily_full_pipeline.yml,scripts/validate_chatgpt_side_pdf_contract.py;scripts/validate_daily_candidate_model_layer.py;scripts/validate_daily_price_history_continuity.py;scripts/validate_daily_volume_breakout_operation_section.py;scripts/validate_pdf_production_inventory.py;scripts/validate_repo_semantic_integrity.py;tests/test_daily_published_snapshot_ranking_backtest.py;tests/test_repo_semantic_integrity.py,2026-06-19,true,validator_necessary,keep,high,classification_only_no_move_no_delete
output/latest/daily_candidate_model_signals_for_report_latest.md,md,daily_production,unknown,.github/workflows/daily_full_pipeline.yml;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;...(+4),,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;docs/latest/chatgpt_daily_report_packet_latest.txt;output/latest/CHATGPT_DAILY_REPORT_PACKET.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/chatgpt_daily_report_packet_latest.txt;output/latest/chatgpt_daily_report_packet_manifest.json;output/latest/report_publish_check_latest.json,.github/workflows/daily_full_pipeline.yml,,2026-06-19,true,packet_manifest_necessary,keep,high,classification_only_no_move_no_delete
output/latest/daily_candidate_model_signals_latest.csv,csv,daily_production,unknown,.github/workflows/daily_full_pipeline.yml;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json;...(+1),scripts/validate_daily_price_history_continuity.py,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json,.github/workflows/daily_full_pipeline.yml,scripts/validate_daily_price_history_continuity.py,2026-06-19,true,validator_necessary,keep,high,classification_only_no_move_no_delete
output/latest/daily_candidate_model_signals_latest.md,md,daily_production,unknown,.github/workflows/daily_full_pipeline.yml;docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json,,docs/history/reports/20260529_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260530_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260601_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260602_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260605_READ_ME_FIRST_DAILY_REPORT.txt;docs/history/reports/20260612_READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT.txt;docs/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/READ_ME_FIRST_DAILY_REPORT.txt;output/latest/READ_ME_FIRST_DAILY_REPORT_20260618.txt;output/latest/report_publish_check_latest.json,.github/workflows/daily_full_pipeline.yml,,2026-06-19,true,docs_raw_link_necessary,keep,high,classification_only_no_move_no_delete
